frame_id,active_tracks,avg_speed,density,congested,fps
279,9,2.152,4e-06,False,12.07
280,9,2.205,4e-06,True,11.27
281,5,3.081,2e-06,True,11.69
282,6,2.574,3e-06,False,11.39
283,7,2.51,3e-06,False,11.78
284,7,2.438,3e-06,False,11.52
285,7,2.458,3e-06,False,11.6
286,6,2.702,3e-06,False,11.29
287,7,2.379,3e-06,False,10.1
288,7,2.43,3e-06,False,10.75
289,8,2.048,4e-06,False,11.6
290,8,3.055,4e-06,False,11.58
291,9,2.612,4e-06,False,11.44
292,9,2.665,4e-06,False,11.55
293,9,2.523,4e-06,False,11.35
294,9,2.567,4e-06,False,11.64
295,9,2.55,4e-06,False,11.54
296,8,2.911,4e-06,False,11.44
297,6,3.58,3e-06,False,11.21
298,7,3.097,3e-06,False,11.33
299,7,3.125,3e-06,False,7.69
300,7,3.329,3e-06,False,7.85
301,6,2.127,3e-06,False,10.11
302,7,1.678,3e-06,False,11.23
303,8,1.533,4e-06,False,11.28
304,8,1.825,4e-06,False,11.61
305,7,1.258,3e-06,False,11.19
306,9,0.954,4e-06,False,11.24
307,9,1.976,4e-06,False,10.66
308,10,1.772,5e-06,False,10.19
309,9,1.807,4e-06,False,11.36
310,10,1.625,5e-06,False,11.22
311,9,2.149,4e-06,True,11.14
312,10,1.975,5e-06,True,10.39
313,10,2.03,5e-06,True,11.17
314,10,2.34,5e-06,True,11.26
315,10,2.374,5e-06,True,10.47
316,10,2.515,5e-06,True,11.29
317,11,2.368,5e-06,True,10.81
318,11,2.361,5e-06,True,10.72
319,11,2.351,5e-06,True,11.07
320,11,2.31,5e-06,True,10.85
321,11,2.346,5e-06,True,10.72
322,11,2.313,5e-06,True,10.97
323,10,1.266,5e-06,True,10.24
324,9,1.344,4e-06,True,10.35
325,7,1.408,3e-06,True,11.05
326,8,1.178,4e-06,True,10.35
327,8,1.218,4e-06,True,10.54
328,8,1.146,4e-06,True,9.7
329,7,1.265,3e-06,False,10.7
330,9,0.925,4e-06,False,9.42
331,10,0.875,5e-06,False,10.57
332,10,0.875,5e-06,False,10.01
333,9,0.923,4e-06,False,10.46
334,9,0.926,4e-06,False,10.22
335,9,0.989,4e-06,True,9.72
336,6,1.382,3e-06,True,9.9
337,5,0.809,2e-06,True,10.46
338,5,0.823,2e-06,True,10.39
339,5,0.757,2e-06,True,10.6
340,6,0.6,3e-06,False,9.95
341,6,0.589,3e-06,False,10.01
342,6,0.611,3e-06,False,10.64
343,6,0.617,3e-06,False,10.78
344,6,0.593,3e-06,False,10.61
345,6,0.587,3e-06,False,10.65
346,6,0.643,3e-06,False,9.7
347,6,0.807,3e-06,False,10.46
348,7,0.653,3e-06,False,10.29
